transaction_id,user_id,amount,transaction_type_ATM,transaction_type_Online,transaction_type_POS,transaction_type_QR,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel,country_DE,country_FR,country_NG,country_TR,country_UK,country_US,hour,device_risk_score,ip_risk_score,is_fraud
8249,504,172,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,14,11,0
1844,644,100,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,19,20,29,0
6080,485,126,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,9,11,20,0
3461,512,80,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,23,15,13,0
4284,339,84,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,19,29,8,0
2738,95,65,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,22,9,22,0
5162,819,88,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,14,28,25,0
6042,235,141,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,17,1,0,0
5953,737,242,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,9,27,0
7395,436,160,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,16,28,23,0
3183,555,105,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,7,5,0
9091,537,59,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,27,6,0
8126,640,129,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,12,12,25,0
1068,19,60,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,17,25,25,0
909,800,129,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,14,22,17,0
6124,504,21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,8,2,12,0
5408,364,173,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21,17,15,0
3921,428,238,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10,22,28,0
3198,205,60,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19,4,18,0
3558,769,98,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,12,17,29,0
6786,605,99,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,21,28,18,0
3989,246,150,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,13,18,0
9982,802,10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,99,89,1
582,38,117,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,21,20,3,0
6897,304,137,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18,23,27,0
8947,14,121,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,18,23,9,0
1773,919,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,1,18,0
7516,239,54,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,0,25,0
3896,901,121,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,10,22,5,0
473,558,149,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,21,12,10,0
6488,70,105,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,20,19,26,0
9050,802,90,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,17,19,28,0
9441,949,94,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,19,5,18,0
6341,296,101,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,22,17,3,0
8398,519,17,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18,21,1,0
6248,6,155,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,16,7,13,0
6105,83,118,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,18,15,3,0
1521,750,44,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,15,12,8,0
4697,912,114,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,15,8,6,0
2250,383,121,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,12,9,3,0
9434,758,64,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,11,17,15,0
1469,764,108,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,16,3,16,0
2441,725,143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20,1,24,0
6471,351,138,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17,14,25,0
6368,928,65,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,13,16,6,0
9101,698,79,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,23,3,10,0
9060,782,92,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,12,12,16,0
7524,374,109,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,8,26,6,0
4328,341,127,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,19,3,22,0
2990,186,118,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,14,13,18,0
9932,473,2186,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,85,80,1
6048,122,52,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,21,26,13,0
5569,423,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,12,8,0
1382,661,62,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,5,23,0
3775,562,220,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,13,28,28,0
2989,833,104,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11,7,17,0
6193,494,13,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,11,17,22,0
7931,665,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,19,3,17,0
2992,137,206,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22,16,4,0
5959,350,130,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,9,5,6,0
7269,977,113,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,10,3,12,0
1729,263,55,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,12,1,12,0
3262,325,121,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,15,28,20,0
9612,854,1220,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,18,78,83,1
4640,638,32,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,21,17,12,0
2036,423,104,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,7,8,14,0
8100,42,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10,16,12,0
3327,522,79,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,17,22,13,0
9636,451,22,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,89,89,1
7580,548,119,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,17,1,8,0
2471,987,81,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,10,24,22,0
8899,220,149,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,21,7,0,0
1316,318,154,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,20,23,25,0
8452,324,88,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,15,25,8,0
3557,270,89,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,6,5,10,0
7947,412,109,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,23,14,28,0
4818,727,81,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,22,5,16,0
5892,288,72,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,17,0,0
7946,339,116,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,13,4,10,0
5493,155,63,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,19,27,5,0
1299,302,109,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,4,11,0
2149,5,11,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,15,22,18,0
806,885,45,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,16,18,23,0
8048,169,190,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,21,7,5,0
2843,75,132,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,17,12,24,0
6755,355,123,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,11,5,17,0
1427,448,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,16,0,10,0
4965,761,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6,22,24,0
2753,979,106,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,8,12,27,0
5448,68,140,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,11,17,5,0
94,183,94,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,10,6,12,0
8130,791,139,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,11,0,7,0
973,564,34,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,7,19,11,0
5940,492,171,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,17,26,0
5259,772,117,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,15,20,13,0
6716,944,101,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17,5,21,0
3636,34,97,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,9,10,27,0
2579,654,141,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21,6,9,0
5471,377,122,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,21,26,24,0
3570,421,55,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,23,19,19,0
3075,236,119,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6,9,5,0
5318,757,28,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,4,1,0
8418,889,127,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20,15,17,0
4215,316,96,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,18,29,16,0
8675,957,165,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,22,11,22,0
6983,287,84,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,11,4,15,0
6991,648,78,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,18,12,24,0
951,882,95,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,17,18,15,0
3315,751,168,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,15,4,18,0
8733,949,25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,20,10,16,0
9232,542,123,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,13,17,15,0
9544,833,378,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,10,88,97,1
3612,661,118,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,29,26,0
92,473,105,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,12,12,27,0
1866,720,71,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,15,21,15,0
6287,108,73,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,9,23,3,0
331,848,28,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,19,9,1,0
5662,397,163,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,16,20,7,0
1960,809,51,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21,7,0,0
5728,782,112,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,16,29,11,0
6879,497,52,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,20,18,17,0
225,631,148,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11,17,7,0
2349,246,116,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,13,25,0
7138,817,178,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,20,2,12,0
7968,729,59,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,7,17,9,0
296,803,56,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10,25,20,0
6684,128,143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,14,10,7,0
437,799,113,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,13,20,15,0
7623,926,143,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,8,15,16,0
772,84,125,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,6,29,9,0
9158,676,80,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,8,6,21,0
7724,866,86,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16,22,22,0
5002,555,56,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,7,6,0
4739,692,114,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15,8,5,0
8537,949,152,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23,24,1,0
7368,126,112,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,19,21,0
6631,934,53,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,23,14,18,0
4544,197,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,10,23,0
8072,770,86,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,21,25,5,0
7397,595,158,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,12,0,7,0
9848,216,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,75,96,1
4131,438,80,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,16,2,17,0
3406,347,123,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17,26,9,0
3975,190,72,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,20,7,18,0
562,353,36,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,19,26,12,0
9521,369,2920,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15,90,85,1
4755,665,110,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,22,2,22,0
2850,473,152,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,24,22,0
3742,536,77,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,22,2,15,0
7197,289,163,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,9,27,0
2733,834,139,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,26,7,0
8085,421,111,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,20,17,3,0
2102,707,80,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,8,7,26,0
2536,563,36,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,15,29,17,0
6659,33,83,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,19,0,0,0
3364,45,88,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,9,2,19,0
5229,196,47,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,22,21,19,0
1387,637,104,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,17,27,15,0
6485,161,51,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,10,23,13,0
6399,61,80,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,14,18,15,0
3499,38,36,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,15,15,17,0
4357,104,107,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,7,7,10,0
1578,931,199,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,17,5,1,0
5979,410,144,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,21,0,27,0
6288,371,138,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,15,10,17,0
7759,593,18,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,23,1,10,0
5851,711,33,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,29,25,0
4980,525,82,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,21,29,25,0
4392,707,78,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,13,3,5,0
1443,831,168,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,19,12,17,0
1187,298,185,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,13,12,8,0
75,572,80,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,23,10,20,0
4200,738,73,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20,28,8,0
9690,877,10,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,12,83,94,1
4383,78,87,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,15,12,8,0
299,27,122,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,14,7,25,0
9219,624,91,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,9,27,23,0
4266,476,20,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,10,21,29,0
1310,311,37,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,17,14,7,0
5464,845,139,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,10,14,13,0
3787,859,115,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,17,2,17,0
9299,639,121,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,10,25,15,0
9153,870,134,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,14,3,28,0
529,667,20,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21,21,2,0
6742,913,117,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,18,3,9,0
2191,896,87,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,7,0,10,0
208,82,72,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,10,26,24,0
2011,793,81,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,17,20,0
851,488,13,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,12,20,28,0
9495,463,198,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19,29,0,0
8264,544,169,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,17,0,24,0
2071,974,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,13,2,0
1586,829,126,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,11,20,20,0
506,589,159,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20,9,5,0
581,426,64,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,18,5,0
9660,598,2011,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8,80,98,1
1963,914,54,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,12,20,11,0
206,818,94,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,13,10,25,0
5694,619,110,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,1,26,0
4291,783,111,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,15,1,3,0
9005,392,70,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7,12,18,0
5916,15,122,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,4,27,0
4228,334,168,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,23,19,9,0
9252,164,137,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,11,8,3,0
4969,739,57,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,22,12,15,0
3192,794,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,22,4,12,0
5187,25,117,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8,11,0,0
8101,665,71,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,9,19,14,0
4407,51,90,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7,29,4,0
81,935,115,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,20,18,14,0
7374,256,136,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,16,19,10,0
875,581,51,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,10,21,6,0
5103,953,137,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,11,24,4,0
1634,236,110,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,21,9,11,0
5137,588,50,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,18,11,6,0
3577,377,14,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,19,26,22,0
6293,67,166,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,10,13,15,0
9190,295,49,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,16,25,20,0
6276,728,145,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,17,28,26,0
8020,389,97,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,20,24,23,0
2705,662,74,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,2,16,0
6187,896,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,15,5,0
9176,260,138,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,21,17,13,0
9257,958,26,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,14,16,26,0
1950,365,165,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,8,10,1,0
8031,727,122,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,6,9,19,0
486,247,106,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,11,25,3,0
3309,76,128,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,4,7,0
666,627,126,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,13,15,4,0
1898,437,90,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12,15,23,0
510,222,73,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16,6,0,0
9008,380,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,19,20,12,0
4791,665,61,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,17,13,27,0
9228,123,104,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,10,7,17,0
3034,530,55,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,9,8,2,0
9294,804,70,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,14,26,17,0
6084,958,60,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,15,0,7,0
6094,248,157,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,20,3,6,0
1954,308,98,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,14,24,9,0
9867,189,4120,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,81,99,1
3761,714,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7,6,29,0
6195,45,77,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,2,22,0
8387,809,101,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,17,7,14,0
6339,513,191,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,29,14,0
6675,371,77,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,10,8,20,0
1587,806,122,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,23,13,0,0
7097,923,43,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,19,13,8,0
7974,151,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,13,2,4,0
4715,887,171,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,10,1,14,0
7056,466,163,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,16,1,28,0
9462,643,56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,21,22,0
9704,990,2460,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,20,80,79,1
8610,714,187,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,10,1,5,0
4449,211,101,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,12,28,19,0
872,476,63,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,15,5,2,0
6661,741,64,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,22,19,11,0
3222,510,120,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,12,19,23,0
7879,572,33,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,22,7,29,0
2752,192,127,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,13,14,18,0
2563,528,46,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,17,21,25,0
4114,702,135,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,9,6,12,0
9116,210,52,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,16,14,21,0
3233,246,47,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,19,16,19,0
1832,906,56,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7,6,15,0
9890,109,3980,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,16,75,90,1
240,451,149,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,22,23,9,0
5354,696,77,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,10,9,21,0
5191,220,83,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,20,5,9,0
7461,368,66,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,16,23,2,0
2184,275,182,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,12,2,6,0
3755,494,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,18,12,0
6393,230,89,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,15,6,27,0
9058,888,45,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,13,4,26,0
1728,257,201,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,16,14,8,0
118,780,244,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,14,28,17,0
8552,269,76,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10,0,22,0
7866,325,115,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,21,0,25,0
1011,214,79,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,19,23,7,0
191,156,72,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18,10,17,0
957,951,99,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,14,21,6,0
4338,608,112,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,16,1,27,0
7149,418,30,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,20,5,29,0
6152,72,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,12,8,0,0
4234,803,168,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,22,18,22,0
4868,733,138,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6,23,23,0
350,187,81,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,26,9,0
183,817,127,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,21,19,29,0
1756,880,162,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19,15,25,0
1947,606,181,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21,28,5,0
8803,22,75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,20,3,0
863,377,108,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,20,18,13,0
856,782,165,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,6,24,0
1198,330,75,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,23,12,12,0
7892,91,116,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,23,15,23,0
2507,818,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,23,17,17,0
1369,623,199,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,22,11,3,0
612,602,125,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,17,21,18,0
677,277,189,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,17,11,14,0
8756,627,58,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,6,24,6,0
7721,784,56,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,8,19,13,0
1222,775,143,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,13,29,20,0
3470,919,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18,27,4,0
8078,830,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,10,4,12,0
7670,915,188,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,22,23,29,0
6644,724,162,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,18,29,17,0
6150,833,66,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,23,29,15,0
9387,147,160,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,11,27,15,0
3651,690,38,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,7,11,7,0
